"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"10","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:44","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"11","62543","python3.7","127.0.0.1","cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)","2020-Mar-26 18:14:44","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"12","62543","python3.7","127.0.0.1","volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_interior_nhwc_tn_v1","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","14155776"
"13","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"14","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"15","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"16","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"17","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"18","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"19","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"20","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"21","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"22","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"23","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"24","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"25","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"26","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"27","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"28","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"29","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"30","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"31","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"32","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"33","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"34","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"35","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"36","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"37","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"38","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"39","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"40","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"41","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"42","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"43","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"44","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"45","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"46","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"47","62543","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 18:14:45","2","26","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
